Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cozumel,Denver,473,402,4312,3203,3781,10204,6448,8756,23576,15530,13638,11714,14044,4275,6076,16758,14901,10661,12199,7806,2857,5047,6063,4065,0,198,2348,2525
Cozumel,Detroit,2202,4864,5956,4871,3672,2483,2181,4272,7460,8029,2721,4017,5852,5403,1365,3258,3275,3402,972,1203,1105,923,1554,1065,1570,1579,2061,1402
Cozumel,Edmonton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,143,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Flint,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Flores,49,0,0,44,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Frankfurt,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Freeport,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Gander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
Cozumel,Grand Cayman Island,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Guatemala,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Halifax,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,883,1323,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Indianapolis,127,482,161,152,564,644,420,562,822,234,485,329,0,468,0,0,167,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Jasa,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,La Habana,0,0,0,0,0,0,0,0,132,0,0,589,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Laredo,0,0,0,0,0,0,340,2181,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Londres Heathrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,5340,2790,0,0,0,0,0,0,0,0,0,0
Cozumel,Madrid-Barajas,0,0,0,0,0,0,0,0,0,0,0,0,1554,4175,804,0,0,0,1389,5505,0,0,0,0,0,0,0,0
Cozumel,Mánchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,3351,0,2274,2171,0,0,0,0,0,0,0,0,0,0
Cozumel,Manley Hot Springs,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Memphis Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1537,1069,159,724,0,0,0,0,0,0,0,0
Cozumel,Miami,12620,8594,16754,19235,16479,19326,28984,1188,0,0,0,244,132,0,50,11554,12590,262,0,0,0,2322,12673,14614,4056,18400,19049,8016
Cozumel,Milwaukee,0,0,0,0,0,0,114,0,0,0,0,0,0,2271,0,0,0,0,1247,851,1403,1258,1291,1589,1847,1691,1493,1302
Cozumel,Mineápolis-Saint Paul,1565,5428,8383,9079,7661,9549,11211,15265,11074,12781,9375,14369,12992,16232,7540,13531,14134,12867,5963,7104,9461,8333,12552,12870,13393,11832,12047,11362
Cozumel,Mobile,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Montego Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,77,0,0,0,0,0,0,0,0,0
Cozumel,Montréal-Pierre Elliott Trudeau,27,455,0,0,104,0,12,28,0,0,0,0,0,0,0,32,1098,1672,500,8957,9948,8083,8887,8372,7786,11284,10568,12581
Cozumel,Nashville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0
Cozumel,Newark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,737,0
Cozumel,Nueva Orleans,0,108,0,0,5,128,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Nueva York,907,0,0,831,0,129,0,1773,4172,3608,5266,3151,2109,1830,312,1917,1779,1323,1688,1338,1358,1041,1196,0,0,0,0,0
Cozumel,Oakland,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Ottawa,68,1725,607,0,0,0,0,0,0,0,0,0,59,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,111,3844,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0
Cozumel,Punta Cana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,San Antonio,0,2993,165,0,0,47,1153,0,3909,4526,4723,3571,3888,2317,3210,14683,0,0,93,0,0,0,0,0,0,0,0,0
Cozumel,San Juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
Cozumel,Santo Domingo,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Seattle,20,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Spokane,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,St. Louis,0,0,340,170,0,0,0,1,4374,1678,0,3298,2207,4269,2236,135,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Toronto Pearson,2842,1882,6803,7205,3348,4385,6783,5736,9408,8104,7360,9660,13277,8129,5796,8127,6926,10732,12338,11897,13318,9592,11330,13545,15975,17879,12603,16141
Cozumel,Tucson,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,Vancouver,68,982,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
Cozumel,Varadero,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,270,0,0,0,0,0,0,0,0,0
Cozumel,Washington-Dulles,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,West Palm Beach,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozumel,William P. Hobby,43049,53376,51398,53156,53345,52659,62269,58453,65539,79057,64399,61859,71716,53434,31206,54898,56885,69156,70755,52168,43014,45542,49664,48377,29962,29523,28028,31077
Cozumel,Winnipeg,270,1437,1439,1170,849,232,609,0,0,0,16,688,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0
Cuenca,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Cuenca,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Cuernavaca,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
Cuernavaca,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
Culiacán,Total,9557,9606,12033,10256,15577,21197,19556,20601,16531,16302,14132,12753,13888,14633,3649,7665,7366,503,385,290,2362,2592,270,264,6578,7900,3947,5041
Culiacán,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
Culiacán,El Paso,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culiacán,La Habana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0
Culiacán,Las Vegas,133,192,749,147,332,0,95,142,101,0,0,316,58,50,246,1544,143,0,321,290,869,385,270,156,0,0,0,0
Culiacán,Los Ángeles,9424,9342,11277,9003,10183,14590,13912,16355,13179,12179,8881,6863,8168,11920,3403,6121,7223,503,64,0,1493,1961,0,0,0,0,0,0
Culiacán,Nueva Orleans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0
Culiacán,Phoenix,0,0,0,0,0,0,35,0,0,0,2112,2613,2214,0,0,0,0,0,0,0,0,0,0,0,6578,7313,3947,5041
Culiacán,San Antonio,0,0,7,582,2180,2721,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culiacán,San Diego,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culiacán,San Juan,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
Culiacán,Tucson,0,0,0,484,2882,3886,4408,4104,3251,3954,3139,2961,3448,2663,0,0,0,0,0,0,0,0,0,0,0,500,0,0
Cumaná,Total,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumaná,México,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curacao,Total,0,0,0,90,0,0,0,0,0,0,443,0,0,1,0,0,195,0,0,0,0,0,0,0,0,0,0,0
Curacao,Cancún,0,0,0,90,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curacao,México,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,195,0,0,0,0,0,0,0,0,0,0,0
Dallas,Total,668971,694737,809291,786536,888981,955577,936252,969334,1020899,935687,888800,881096,1014781,1117532,1046922,1060723,1062834,928373,1018476,1009204,1080789,1268934,1315424,1393213,1420908,1462842,1506742,1708629
Dallas,Acapulco,76454,50171,53743,51349,45530,47839,30130,49601,29865,25222,14844,12994,17911,18168,17693,14969,14195,11203,10988,5432,0,76,49,45,0,95,0,0
Dallas,Aguascalientes,0,47,0,0,0,0,0,0,0,4750,8766,10066,12944,10846,11152,10363,11124,10428,14038,21305,27779,27669,26335,31288,27428,31109,32254,38441
Dallas,Austin,0,0,0,0,0,95,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Boston,0,0,0,0,0,86,161,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Cancún,109247,152202,158446,209368,235278,254255,226714,247525,251617,242582,231071,258898,308310,295969,252520,251662,272581,246548,272066,273243,266872,318179,348710,373608,363289,368079,389144,428933
Dallas,Chichén Itzá,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Chihuahua,5164,0,4840,6819,7961,7882,9882,5187,457,0,0,0,0,6560,11301,17050,17089,14359,15647,15942,17724,19644,22898,25958,24005,25747,26248,30091
Dallas,Cincinnati,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Ciudad del Carmen,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Ciudad Juárez,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Colorado Springs,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Cozumel,10034,18973,32104,24945,28135,27075,34164,38093,41689,46818,33190,37676,65269,48528,36008,41609,54860,44445,46992,46962,51429,51721,55154,56505,54535,56712,52836,57233
Dallas,Denver,0,0,0,0,0,0,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15420
Dallas,Guadalajara,53576,58661,59331,57958,63984,82466,88770,94256,98772,90898,80154,77630,70128,87503,79400,71260,56019,50446,67238,74000,72675,87003,90921,97741,87345,87137,91583,114706
Dallas,Guaymas,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4354,1422,0,0,0,0,0
Dallas,Huatulco,4837,6465,9797,6055,6027,6900,7640,5645,4013,1874,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,León,0,0,1017,21442,24955,27612,42261,48604,51318,47637,49779,49036,47395,53151,46091,33735,30688,32985,39578,42171,39765,48363,57846,52747,59823,66218,51896,52303
Dallas,Loreto,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Manzanillo,0,0,0,0,80,0,171,117,243,0,162,423,520,64,204,160,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Mazatlán,0,630,0,174,0,1793,3603,2696,1237,0,0,0,0,0,0,4180,3345,0,0,7193,5619,7255,9440,13267,11697,17602,17743,13072
Dallas,Memphis Tennessee,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Mérida,0,0,0,0,0,71,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,116,0,0
Dallas,México,255741,259536,300247,234058,274505,272527,248708,256587,293212,249940,256176,217035,220395,236327,216665,231979,230207,204870,202424,182803,205398,257403,243551,266694,302608,304951,335267,360164
Dallas,Monterrey,88736,85819,114983,102015,122501,128252,117908,103567,124498,105443,101670,92393,100973,111204,125010,124686,116430,104638,109297,114737,129710,135831,128571,118698,92912,91422,99300,98745
Dallas,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,6267,293,0,0,0,0,5899,12083,12000,12895,14970,13956,18155,20881,23361
Dallas,Nashville,0,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Northwest Arkansas,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20167
Dallas,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
Dallas,Piedras Negras,0,0,0,0,0,0,0,824,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Portland,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Puebla,0,0,0,0,0,1623,20598,152,1037,1065,0,0,0,0,0,0,0,0,0,0,1352,9473,10957,11466,10902,10881,12294,0
Dallas,Puerto Vallarta,62271,59415,65935,66590,66338,51069,51798,57469,50759,54749,47048,59191,74415,97358,109166,115137,109604,90882,95545,70834,70524,78072,93217,101404,113982,128727,122377,136768
Dallas,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9552,20505,25717,36354,33698,36328,39838,42340,45332
Dallas,Rancho la Gaviota,0,0,0,0,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Reno,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Salt Lake City,0,0,0,0,0,0,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Saltillo,0,0,0,22,0,0,0,0,0,2588,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,San Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,San José Alajuela,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,San José Del Cabo,2739,2818,2802,4354,10033,35488,46888,54000,60517,58523,64821,65648,87866,114462,114562,120850,117210,96333,112979,94871,99986,126036,125146,140904,156817,156296,154006,203140
Dallas,San Luis Potosí,0,0,150,0,0,0,25,48,0,0,0,0,0,10662,11615,11772,11251,10365,18523,19822,23442,24314,30876,32527,33447,35530,37951,41746
Dallas,Seattle,0,0,0,0,0,0,31,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6278,86,0,0,0,0,0,0,0,0,0,0
Dallas,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,9092,0,0,0,0,0,0
Dallas,Torreón,0,0,0,243,0,0,2695,11,0,0,0,0,3415,9028,10418,9691,9925,8551,10084,11559,15851,13648,13654,14366,14170,16429,14340,22388
Dallas,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10013,13146,9283,173,0,0,0,0,0
Dallas,Zacatecas,0,0,0,0,0,0,0,0,0,0,0,0,0,4369,173,0,130,0,0,0,0,1923,4762,5302,6038,5704,4866,4654
Dallas,Zihuatanejo,172,0,5896,831,3654,10513,3746,4525,11227,3598,469,106,5240,6970,4651,1531,1760,2234,3077,2866,2129,1878,2493,2025,2166,2094,1416,1965
Dayton,Total,0,0,0,104,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton,Acapulco,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton,Cancún,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Del Río,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Del Río,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Denver,Total,51637,64328,76650,65201,85699,121572,120715,140486,164153,144195,129460,165435,233561,281882,329943,348859,302800,233642,239716,198234,201754,250188,309020,378607,428874,463855,450049,422984
Denver,Acapulco,97,0,0,129,154,0,172,0,0,0,0,0,0,727,2425,2034,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Cancún,6118,14817,18433,11379,14574,24977,26168,50014,48054,59690,58923,90985,109321,109864,118084,117593,127711,99627,107678,92717,100378,121468,149281,194141,226798,226585,212887,184786
Denver,Chihuahua,42,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,4957,6323,5585,6020,7082
Denver,Cozumel,212,412,1691,3592,4575,9595,10736,11687,25618,16022,13765,9254,14256,4209,6711,17335,14914,9961,12222,8082,3019,5242,6173,4127,0,255,2187,2292
Denver,Dallas,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Guadalajara,0,0,0,19,382,0,0,0,0,0,0,2,5,20,706,26591,1474,118,334,290,479,528,4820,13861,17811,17634,24464,27575
Denver,Huatulco,153,155,163,170,85,13,0,0,0,0,0,0,72,2028,0,1933,1214,0,0,0,0,104,0,0,0,0,0,0
Denver,León,0,0,0,0,0,0,0,21,1322,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Loreto,0,0,0,0,0,0,185,3026,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Manzanillo,147,313,2174,1375,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Mazatlán,11438,10312,9189,7060,11771,15399,13033,10144,8098,9485,4146,8499,13983,19673,20339,22011,10639,7434,11065,5251,1632,270,0,0,0,0,574,0
Denver,Mérida,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,México,10743,14623,10511,7257,5065,5651,6696,4812,10288,11782,17256,28339,26952,28577,43764,33585,35227,34557,28475,11293,16834,27696,30994,32175,30559,41118,36146,47552
Denver,Monterrey,360,610,1183,578,0,158,149,159,161,506,0,0,308,387,0,32,0,0,225,0,314,185,0,0,1583,5724,2383,667
Denver,Puerto Vallarta,20090,17672,21378,21019,28797,35284,34585,36649,40755,33660,30258,25119,40492,64663,74552,68338,65628,48150,46339,43699,39857,39766,52301,57736,83555,82147,82255,74586
Denver,San José Del Cabo,1972,4582,5847,7073,13908,21785,21692,15992,22458,8833,2909,2319,18530,42690,53817,48366,42758,32715,33231,35783,38166,54295,62143,70669,62245,84807,83133,78444
Denver,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,30,0,0,0,0,0,0,0,0,0,0
Denver,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0
Denver,Veracruz,135,105,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
Denver,Villahermosa,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Zacatecas,0,418,5708,3358,4946,5470,4946,5602,4458,1811,1665,139,948,68,436,113,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Zihuatanejo,130,233,167,2192,1442,3240,2346,2332,1901,1872,538,779,8694,8976,9109,10889,3235,1050,0,1025,1075,634,1193,941,0,0,0,0
Des Moines,Total,0,498,340,426,823,552,604,373,465,0,446,520,0,329,116,343,323,170,0,0,464,502,171,115,0,0,450,163
Des Moines,Acapulco,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des Moines,Cancún,0,498,168,426,667,422,504,300,465,0,446,345,0,162,0,343,170,170,0,0,464,502,0,115,0,0,450,163
Des Moines,Mazatlán,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des Moines,Puerto Vallarta,0,0,0,0,0,130,0,0,0,0,0,175,0,167,116,0,153,0,0,0,0,0,0,0,0,0,0,0
Des Moines,San José Del Cabo,0,0,0,0,0,0,100,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0
Detroit,Total,46399,53656,64830,104976,113014,99725,109747,119988,149338,137125,109042,97506,129461,143449,152897,149446,179178,130707,115828,133315,128390,154372,149040,150963,182710,245250,284064,294975
Detroit,Acapulco,7847,8106,8160,11601,13380,8547,9866,10613,8105,6988,4291,1742,4076,4425,2299,637,677,343,169,0,0,0,0,0,0,0,0,0
Detroit,Atlanta,0,0,0,0,0,55,389,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,Cancún,31108,32392,34193,46715,48088,39727,51220,56838,65666,71018,60869,49067,69652,83570,92102,94773,96600,78836,68092,83751,68290,72624,86765,88913,108205,117435,127518,119683
Detroit,Chicago,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,Cozumel,2473,4751,5760,4607,3426,2424,2015,4009,5908,5229,2927,4385,6549,5223,1375,3287,3606,3597,1202,1312,1055,922,1402,1086,1459,1451,1906,1294
Detroit,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0
Detroit,Huatulco,0,121,0,0,70,185,0,144,285,647,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,León,0,0,0,0,0,0,0,877,406,540,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,6271,16715
Detroit,Manzanillo,125,145,590,1381,920,1670,64,0,0,263,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,Mazatlán,0,0,0,0,0,167,0,125,0,1554,0,0,0,0,1303,1471,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,Mérida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,México,6,0,7889,29003,32848,35936,31834,34738,52282,32981,28903,29570,32305,30074,35162,33451,40641,16995,30483,33206,35145,51554,41430,41746,43533,68843,75125,73753
Detroit,Monterrey,24,0,0,0,0,0,0,0,168,155,0,0,0,0,0,0,17197,14204,8604,4372,14697,19393,9143,5586,5446,34874,47505,47688
Detroit,Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
Detroit,Puerto Vallarta,4079,8141,8071,9513,11726,8439,10098,6929,12068,17143,10724,11554,14497,15599,15289,10013,15085,12783,5312,6853,5779,6731,7424,9424,12610,11730,11543,8664
Detroit,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,16827
Detroit,San José Del Cabo,0,0,0,0,0,0,476,2083,1852,550,0,0,0,2026,3833,4399,4167,3949,1966,3821,3196,3094,2804,4208,11362,10917,11429,10351
Detroit,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0
Detroit,Zihuatanejo,737,0,167,2156,2556,2575,3681,3336,2598,57,436,1188,2382,2532,1405,1415,1205,0,0,0,0,0,0,0,0,0,0,0
Doncaster,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7257,5873,0,0,533,0,0,0,0,0,0,0,0,0
Doncaster,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0
Doncaster,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7257,5873,0,0,0,0,0,0,0,0,0,0,0,0
Dublín,Total,0,0,0,0,0,0,0,3674,1237,0,0,0,0,0,8035,0,0,0,0,0,0,0,0,0,1762,1789,2086,2087
Dublín,Cancún,0,0,0,0,0,0,0,3674,1237,0,0,0,0,0,8035,0,0,0,0,0,0,0,0,0,1762,1789,2086,2087
Dubuque,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dubuque,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duluth,Total,0,0,0,0,0,0,0,0,0,0,161,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duluth,Cancún,0,0,0,0,0,0,0,0,0,0,161,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durango,Total,0,6976,11804,7517,10604,16082,16923,16433,20400,18234,19259,13935,20796,19498,21012,11794,7710,5373,6453,6471,8428,7850,7972,5909,18856,20872,18096,38047
