Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cancún,Roma,46,90,98,14,0,0,5,52,49,63,103,133,150,111,129,108,147,49,61,93,88,48,92,80,51,61,46,0
Cancún,Rosario,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Rouyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,9,0,0,0,0,0
Cancún,Sacramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
Cancún,Saint John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0
Cancún,Salt Lake City,26,30,15,32,20,30,16,85,59,114,62,77,104,267,247,271,263,208,173,80,56,49,65,293,310,302,294,291
Cancún,Salzburg,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,San Antonio,31,45,34,78,180,86,162,102,190,168,154,114,72,69,158,10,44,170,0,56,129,183,98,199,112,109,103,99
Cancún,San Diego,17,9,0,0,0,0,1,0,0,0,1,1,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,San Fernando,0,0,0,0,0,0,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,San Francisco,216,312,403,455,442,504,411,195,173,58,0,93,122,47,74,135,108,34,41,190,476,301,419,510,686,662,808,685
Cancún,San José,12,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,San José Alajuela,215,391,482,443,325,519,217,212,241,153,1,0,5,0,0,4,96,110,454,352,501,461,399,450,515,567,650,708
Cancún,San Juan,1,8,1,0,0,3,20,7,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,63,104,119,35,38
Cancún,San Pedro Sula,135,475,452,515,460,413,255,2,204,76,2,2,0,2,0,4,5,4,2,3,4,2,3,3,3,4,2,2
Cancún,San Salvador,4,4,4,8,6,0,0,0,62,0,0,1,0,0,0,0,6,0,4,0,4,9,2,3,2,5,82,38
Cancún,Sanford,0,0,0,1,9,63,76,7,1,2,225,9,35,110,26,8,0,2,0,1,0,0,0,0,0,0,0,0
Cancún,Santa Clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,1,1,6,0,0,0,0
Cancún,Santa Cruz Island,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santa Elena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santa María,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santa Monica,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santa Rosa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santander,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santiago de Chile,0,65,113,115,25,3,26,0,0,0,141,0,0,124,77,58,69,71,85,79,92,98,95,73,65,65,70,73
Cancún,Santiago de Compostela,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Santiago de Cuba,0,0,0,0,0,0,0,0,0,0,25,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0
Cancún,Santo Domingo,0,0,0,10,0,1,2,1,0,17,92,84,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0
Cancún,São Paulo,45,141,200,404,331,402,324,197,325,116,85,10,5,29,3,0,0,6,23,52,87,29,2,94,40,0,0,0
Cancún,Saskatoon,2,13,2,0,0,0,0,0,0,0,11,14,20,32,25,23,36,47,77,76,83,93,95,81,91,95,83,71
Cancún,Saultstemarie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Cancún,Schonefeld ,0,0,0,13,22,0,8,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Seattle,10,21,34,7,0,0,0,0,0,0,1,1,0,0,38,132,171,173,76,0,0,0,56,178,188,222,216,243
Cancún,Shannon,0,0,0,0,22,40,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Sheremétievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,48,44,0,0,0,0,0
Cancún,Sioux Falls,0,0,1,0,0,0,0,3,3,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Southwest Florida,1,0,0,0,0,19,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,68,0,0,0
Cancún,Spokane,7,14,2,10,11,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Springfield,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,St. Jhon's,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,28,7,16,18,21,29,17,1,0,4,5
Cancún,St. Louis,88,125,139,182,345,335,406,401,534,457,620,555,475,578,338,335,297,292,365,357,338,305,299,333,362,372,495,552
Cancún,St. Maarten,0,0,11,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,St. Petersburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0
Cancún,Stansted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Cancún,Stavanger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Cancún,Sudbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Sunport,0,3,3,5,6,3,2,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Syracuse,0,0,20,19,1,7,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Tampa,464,409,377,421,351,277,240,71,18,8,4,5,1,7,8,0,14,219,0,17,21,19,26,33,38,52,34,33
Cancún,Tancredo Neves,0,0,6,43,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Tegel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Tegucigalpa,0,0,244,170,126,205,66,1,32,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0
Cancún,Terceira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0
Cancún,Thunder Bay,0,0,0,0,0,0,0,0,0,15,11,1,15,8,8,12,0,0,0,8,8,26,17,1,15,15,14,13
Cancún,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Topeka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
Cancún,Toronto Pearson,238,247,247,251,235,259,290,308,453,606,757,862,1072,952,976,963,1122,1067,1435,1531,1575,1617,1649,1767,1803,2020,2234,2435
Cancún,Toulouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Trondheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cancún,Tucson,0,0,0,0,1,1,6,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Cancún,Tucumán,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Umea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cancún,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
Cancún,Vallecitos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Vancouver,38,40,45,28,25,40,51,48,67,93,176,155,221,165,170,197,314,279,319,385,354,352,374,379,442,538,804,794
Cancún,Varadero,1,19,54,36,136,25,61,13,20,6,9,19,46,53,24,27,15,15,19,3,1,4,3,3,16,0,0,0
Cancún,Varsovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,58,46,30
Cancún,Venecia,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cancún,Verona,0,0,0,0,2,41,39,19,35,29,28,41,18,0,0,0,0,0,2,14,17,3,0,5,23,42,44,15
Cancún,Vertientes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Victoria,0,0,0,1,10,0,0,0,0,0,0,0,0,1,14,25,14,25,26,44,42,41,42,42,44,42,42,41
Cancún,Vienna,0,7,38,28,59,53,42,52,19,12,15,10,16,24,22,10,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Vnukovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,81,0,0,0,0,0
Cancún,Warsaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0
Cancún,Washington-Dulles,200,172,141,62,39,14,70,55,70,20,6,0,67,308,377,354,343,338,602,413,242,252,395,567,728,640,577,514
Cancún,West Palm Beach,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Wichita Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cancún,Wilkes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,William P. Hobby,1519,1401,1277,1551,1835,1988,1870,1751,1754,1574,1873,1844,2049,2059,1629,2062,2100,2126,2293,2117,1976,2002,2064,2612,3096,2968,3056,2925
Cancún,Wilmington,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancún,Windsor,0,0,0,0,0,0,0,0,0,1,13,30,17,19,10,0,0,0,0,0,0,0,0,1,15,17,26,31
Cancún,Winnipeg,38,32,19,13,2,16,18,32,30,37,45,50,53,113,85,81,73,109,166,194,166,184,195,216,186,174,185,176
Cancún,Zúrich,0,7,23,0,0,0,0,0,0,44,72,54,75,42,37,36,39,19,51,51,53,52,18,0,0,74,132,145
Cantón-Baiyun,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,154,134
Cantón-Baiyun,México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,154,134
Cape Rodney,Total,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Rodney,Cancún,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Town,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Cape Town,México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Caracas,Total,362,367,300,238,383,622,760,722,762,762,442,361,361,372,367,397,514,374,253,120,394,380,349,277,136,0,0,0
Caracas,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0
Caracas,Cancún,0,2,3,2,3,9,8,0,14,22,42,0,1,2,1,14,13,3,22,27,22,15,26,1,1,0,0,0
Caracas,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
Caracas,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Caracas,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caracas,México,362,365,297,236,380,366,386,369,374,394,400,360,360,368,365,376,499,371,230,91,372,364,319,275,135,0,0,0
Caracas,Miami,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caracas,Monterrey,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Caracas,Panamá,0,0,0,0,0,247,365,353,362,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caracas,Saltillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Caracas,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Caracas,Tuxtla Gutiérrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cardiff,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0
Cardiff,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cardiff,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
Cartagena,Total,0,0,9,4,24,0,0,0,2,0,1,0,0,0,2,0,3,0,4,5,0,6,0,2,3,3,4,24
Cartagena,Cancún,0,0,9,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cartagena,Guadalajara,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cartagena,México,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,3,0,4,4,0,5,0,2,3,3,4,24
Cartagena,Tuxtla Gutiérrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cartagena,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Castlegar,Total,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castlegar,Mazatlán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayenne,Total,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cayenne,México,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cayo Coco,Total,0,0,0,0,0,0,0,0,0,0,0,1,0,41,3,0,0,0,2,0,0,1,0,1,0,0,1,0
Cayo Coco,Cancún,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,2,0,0,1,0,1,0,0,1,0
Cayo Coco,México,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayo Coco,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayo Largo,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,1,0,0,1,0,0,0
Cayo Largo,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,1,0,0,1,0,0,0
Cedar Rapids,Total,0,1,1,0,1,1,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Rapids,Cancún,0,1,1,0,1,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Rapids,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Wisconsin,Total,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Wisconsin,Cancún,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champaign,Total,0,0,0,0,0,0,0,1,0,0,2,4,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0
Champaign,Cancún,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Champaign,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Charles de Gaulle,Total,786,933,821,614,946,1028,1058,1133,1218,1277,972,925,985,1150,1337,1379,1302,1177,1264,1285,1249,1211,1170,989,923,936,960,1065
Charles de Gaulle,Acapulco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Charles de Gaulle,Cancún,126,155,114,80,138,88,0,0,0,2,54,75,118,103,141,164,160,126,107,145,144,137,140,117,83,77,74,53
Charles de Gaulle,Charles de Gaulle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,Frankfurt,74,105,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,Goose Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,Madrid-Barajas,17,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,Mérida,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,México,551,657,658,534,807,939,1058,1133,1218,1274,918,850,867,1047,1196,1215,1141,1050,1157,1140,1105,1073,1030,871,840,859,886,1012
Charles de Gaulle,Miami,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Charles de Gaulle,Shannon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles de Gaulle,Stephenville,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleston,Total,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Charleston,Cancún,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleville,Total,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleville,Cancún,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleville,México,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte,Total,162,130,158,185,321,555,1013,1220,532,389,569,1214,1714,1611,1333,1332,1585,1333,1701,1673,1643,1581,1533,1557,1512,1537,1541,1564
Charlotte,Acapulco,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte,Atlanta,0,0,0,0,0,0,484,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte,Cancún,162,129,157,183,321,555,519,565,532,388,479,951,1050,965,852,866,1100,999,1016,1082,1073,1069,1129,1130,1128,1133,1120,1033
Charlotte,Cozumel,0,1,0,1,0,0,0,0,0,0,90,196,298,280,128,119,132,115,124,94,141,93,65,64,68,67,61,36
Charlotte,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,181
Charlotte,México,0,0,0,1,0,0,4,3,0,0,0,67,365,365,353,347,352,217,381,367,379,367,296,320,276,296,313,277
Charlotte,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Charlotte,Puerto Vallarta,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,62,0,0,0,0,0,0,0,0
Charlotte,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,90,68,49,49,41,41,40,41,41,37
Chetumal,Total,81,0,23,122,142,203,343,259,23,14,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,49,0,1
Chetumal,Belice,0,0,0,0,0,7,156,239,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1
Chetumal,Flores,81,0,18,113,142,194,187,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chetumal,Guatemala,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chetumal,La Habana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Chetumal,Nueva Orleans,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Total,4867,6546,6681,5555,5122,5176,7258,6714,6813,6216,6335,7406,8253,8088,8561,7941,7764,6434,5403,5172,5021,5825,6789,7440,7725,9302,9555,9471
Chicago,Acapulco,384,367,397,476,469,283,403,425,435,419,406,292,394,448,304,114,19,23,21,14,0,1,0,3,0,0,0,0
Chicago,Aguascalientes,0,8,86,18,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,67
Chicago,Atlanta,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Cancún,446,580,443,450,357,182,499,520,533,540,973,977,1448,1342,1199,1321,1708,1521,1431,1410,1411,1667,1965,2258,2379,2614,2664,2251
Chicago,Ciudad Juárez,0,109,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Cozumel,10,41,48,53,53,40,44,43,47,48,23,35,80,122,12,6,31,37,51,33,42,44,85,68,65,41,45,40
Chicago,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Detroit,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Durango,0,112,250,176,202,176,193,139,216,136,75,95,112,25,92,70,43,16,28,34,14,1,0,7,105,100,103,105
Chicago,Guadalajara,502,582,765,710,674,904,1201,922,882,756,976,1029,1166,920,916,1101,888,567,478,734,521,617,736,833,889,1040,1300,1377
Chicago,Huatulco,10,19,30,37,28,24,25,42,35,13,14,11,17,6,36,10,28,29,25,39,24,25,25,20,16,23,37,41
Chicago,Kansas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Las Carmenes,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,León,126,225,261,160,130,214,186,204,429,442,383,409,367,386,481,435,351,260,240,0,13,68,106,114,123,172,260,483
Chicago,Manzanillo,4,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Mazatlán,0,0,1,0,2,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1
Chicago,Mérida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Mexicali,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,México,2104,2603,2635,2055,1630,1542,2315,1967,2137,2114,1989,2471,2268,2262,2960,2896,2650,2109,1669,1959,1874,1954,2150,2099,1915,2639,2557,2553
Chicago,Monterrey,264,210,200,12,3,0,236,277,570,490,365,623,727,739,465,363,365,351,231,136,181,416,517,693,782,804,741,686
Chicago,Morelia,0,441,538,450,538,727,726,716,437,321,316,690,771,665,467,364,376,465,218,38,204,230,284,322,338,339,357,389
Chicago,Nassau,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Oaxaca,270,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Puebla,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chicago,Puerto Vallarta,296,348,283,484,524,512,440,410,459,403,354,341,431,577,613,635,730,554,525,414,351,344,483,481,561,636,573,557
Chicago,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,102,104
Chicago,San Antonio,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,San José Del Cabo,0,0,0,0,1,10,14,111,174,162,146,139,192,382,607,390,257,334,382,329,282,327,310,368,349,604,611,608
Chicago,San Luis Potosí,260,217,151,0,0,0,50,65,3,8,0,0,38,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0
Chicago,St. Louis,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Toluca,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Chicago,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chicago,Zacatecas,147,298,319,331,429,470,444,377,307,231,197,235,163,143,173,152,152,137,95,32,100,115,115,158,168,192,155,177
Chicago,Zihuatanejo,44,82,172,143,82,88,134,143,145,120,86,59,79,67,234,66,134,30,9,0,2,12,13,16,35,41,36,32
Chicago Rockford,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,45,35,38
Chicago Rockford,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chicago Rockford,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,43,35,38
